Symbol,Last_chck_time,Price,ex_date,Rate,tmp,publish_Date,Amount,Industry
BCO,2.02402E+13,$82.40 ,2/2/2024,1.09%,,1/18/2024,0.88,Oil Refining/Marketing
CADE^A,2.02402E+13,$21.83 ,2/2/2024,6.46%,,1/24/2024,1.375,N/A
CBNK,2.02402E+13,$20.43 ,2/2/2024,1.56%,,2/3/2024,0.32,Major Banks
CSV,2.02402E+13,$25.22 ,2/2/2024,1.81%,,1/18/2024,0.45,Other Consumer Services
C,2.02402E+13,$56.06 ,2/2/2024,3.82%,,1/11/2024,2.12,Major Banks
CNXC,2.02402E+13,$88.98 ,2/2/2024,1.36%,,1/24/2024,1.21,Computer Software: Prepackaged Software
DKL,2.02402E+13,$47.34 ,2/2/2024,9.32%,,1/24/2024,4.22,Natural Gas Distribution
LPG,2.02402E+13,$37.13 ,2/2/2024,N/A,,1/24/2024,0,Marine Transportation
DLNG^A,2.02402E+13,$25.87 ,2/2/2024,8.94%,,1/22/2024,2.25,N/A
FFWM,2.02402E+13,$9.04 ,2/2/2024,0.45%,,1/25/2024,0.04,Major Banks
FSBC,2.02402E+13,$23.80 ,2/2/2024,3.33%,,1/18/2024,0.8,Banks
HAFC,2.02402E+13,$16.19 ,2/2/2024,6.08%,,2/3/2024,1,Major Banks
HBCP,2.02402E+13,$39.15 ,2/2/2024,2.54%,,1/22/2024,1,Banks
IDA,2.02402E+13,$94.45 ,2/2/2024,3.60%,,1/18/2024,3.32,Electric Utilities: Central
IBCP,2.02402E+13,$24.94 ,2/2/2024,3.81%,,1/23/2024,0.96,Major Banks
LBAI,2.02402E+13,$12.92 ,2/2/2024,4.44%,,1/23/2024,0.58,Major Banks
LYTS,2.02402E+13,$13.80 ,2/2/2024,1.44%,,1/24/2024,0.2,Building Products
MATW,2.02402E+13,$33.19 ,2/2/2024,2.87%,,1/24/2024,0.96,Metal Fabrications
MPLX,2.02402E+13,$38.85 ,2/2/2024,9.08%,,1/24/2024,3.4,Oil & Gas Production
NI,2.02402E+13,$26.35 ,2/2/2024,4.14%,,1/25/2024,1.06,Power Generation
OCFC,2.02402E+13,$16.52 ,2/2/2024,4.78%,,1/17/2024,0.8,Major Banks
ONBPP,2.02402E+13,$24.85 ,2/2/2024,6.92%,,11/15/2023,1.75,Major Banks
ONBPO,2.02402E+13,$24.87 ,2/2/2024,6.92%,,11/15/2023,1.75,Major Banks
OHI,2.02402E+13,$29.52 ,2/2/2024,9.50%,,1/26/2024,2.68,Real Estate Investment Trusts
PEBO,2.02402E+13,$28.64 ,2/2/2024,5.37%,,1/22/2024,1.56,Major Banks
PEBK,2.02402E+13,$27.79 ,2/2/2024,2.72%,,1/18/2024,0.76,Major Banks
SD,2.02402E+13,$13.03 ,2/2/2024,2.75%,,1/16/2024,0.4,Oil & Gas Production
RDUS,2.02402E+13,$25.91 ,2/2/2024,2.87%,,1/2/2024,0.75,Industrial Specialties
SJW,2.02402E+13,$60.35 ,2/2/2024,2.69%,,1/25/2024,1.6,Water Supply
SYF,2.02402E+13,$38.61 ,2/2/2024,2.57%,,1/24/2024,1,Finance: Consumer Services
SYF^A,2.02402E+13,$19.40 ,2/2/2024,7.38%,,1/24/2024,1.4063,N/A
TECTP,2.02402E+13,$9.98 ,2/2/2024,8.82%,,1/26/2024,0.9,Commercial Banks
WBS,2.02402E+13,$47.17 ,2/2/2024,3.36%,,1/24/2024,1.6,Major Banks
WSBCP,2.02402E+13,$24.17 ,2/2/2024,6.86%,,1/25/2024,1.6875,Major Banks
WABC,2.02402E+13,$46.55 ,2/2/2024,3.75%,,1/25/2024,1.76,Major Banks
AMAL,2.02402E+13,$26.02 ,2/5/2024,1.54%,,1/23/2024,0.4,Commercial Banks
ASML,2.02402E+13,$890.54 ,2/5/2024,0.69%,,2/3/2024,6.13466,Industrial Machinery/Components
CPLP,2.02402E+13,$17.80 ,2/5/2024,3.37%,,1/25/2024,0.6,Marine Transportation
FCCO,2.02402E+13,$18.54 ,2/5/2024,3.02%,,1/23/2024,0.56,Major Banks
HBT,2.02402E+13,$19.81 ,2/5/2024,3.43%,,1/23/2024,0.68,Major Banks
ORRF,2.02402E+13,$27.13 ,2/5/2024,2.95%,,1/22/2024,0.8,Major Banks
DHI,2.02402E+13,$147.33 ,2/5/2024,0.82%,,1/23/2024,1.2,Homebuilding
MET,2.02402E+13,$65.35 ,2/5/2024,3.15%,,1/9/2024,2.08,Life Insurance
ETD,2.02402E+13,$29.99 ,2/5/2024,4.82%,,1/23/2024,1.44,Home Furnishings
SXT,2.02402E+13,$62.85 ,2/5/2024,2.60%,,1/19/2024,1.64,Major Chemicals
SPH,2.02402E+13,$19.86 ,2/5/2024,6.46%,,1/25/2024,1.3,Other Specialty Stores
LVS,2.02402E+13,$50.85 ,2/5/2024,1.58%,,1/24/2024,0.8,Hotels/Resorts
NEP,2.02402E+13,$31.47 ,2/5/2024,11.45%,,1/24/2024,3.52,Electric Utilities: Central
AROC,2.02402E+13,$16.59 ,2/5/2024,3.82%,,1/25/2024,0.66,Oil & Gas Production
BY,2.02402E+13,$21.42 ,2/5/2024,1.70%,,1/25/2024,0.36,Major Banks
ETRN,2.02402E+13,$10.48 ,2/5/2024,5.80%,,1/23/2024,0.6,Natural Gas Distribution
BANGN,2.02402E+13,$98.25 ,2/5/2024,7.12%,,1/26/2024,7,N/A
RCBC,2.02402E+13,$257.24 ,2/5/2024,0.57%,,1/24/2024,1.48,N/A
CMRB,2.02402E+13,$6.06 ,2/5/2024,N/A,,1/23/2024,0.16,N/A
TBVPY,2.02402E+13,$39.41 ,2/5/2024,1.77%,,N/A,2.2083,N/A
TKAMY,2.02402E+13,$6.22 ,2/5/2024,1.65%,,N/A,0.1043,N/A
PBNC,2.02402E+13,$41.00 ,2/5/2024,4.98%,,1/25/2024,2.08,N/A
EQTNP,2.02402E+13,$22.25 ,2/5/2024,8.76%,,1/23/2024,1.9492,N/A
ARLP,2.02402E+13,$21.24 ,2/6/2024,13.18%,,1/26/2024,2.8,Coal Mining
BANR,2.02402E+13,$46.10 ,2/6/2024,4.16%,,2/3/2024,1.92,Major Banks
CBAN,2.02402E+13,$11.94 ,2/6/2024,3.69%,,1/24/2024,0.44,Major Banks
FBMS,2.02402E+13,$25.16 ,2/6/2024,3.82%,,1/18/2024,0.96,Major Banks
HNVR,2.02402E+13,$18.00 ,2/6/2024,2.22%,,1/24/2024,0.4,Commercial Banks
INTC,2.02402E+13,$43.36 ,2/6/2024,1.15%,,1/24/2024,0.5,Semiconductors
KRNY,2.02402E+13,$7.26 ,2/6/2024,6.06%,,1/24/2024,0.44,Savings Institutions
MMLP,2.02402E+13,$2.18 ,2/6/2024,0.92%,,1/23/2024,0.02,Oil Refining/Marketing
NFBK,2.02402E+13,$11.74 ,2/6/2024,4.43%,,1/24/2024,0.52,Savings Institutions
SFBC,2.02402E+13,$39.00 ,2/6/2024,1.95%,,1/26/2024,0.76,Savings Institutions
UVSP,2.02402E+13,$20.82 ,2/6/2024,4.03%,,1/24/2024,0.84,Major Banks
WTBA,2.02402E+13,$18.58 ,2/6/2024,5.38%,,1/24/2024,1,Major Banks
WNEB,2.02402E+13,$8.33 ,2/6/2024,3.36%,,1/23/2024,0.28,Savings Institutions
FUL,2.02402E+13,$76.33 ,2/6/2024,1.08%,,1/24/2024,0.82,Home Furnishings
FE,2.02402E+13,$37.32 ,2/6/2024,4.46%,,12/20/2023,1.64,Electric Utilities: Central
SLB,2.02402E+13,$49.00 ,2/6/2024,2.04%,,1/18/2024,1.1,Oilfield Services/Equipment
MDC,2.02402E+13,$62.66 ,2/6/2024,3.51%,,1/17/2024,2.2,Homebuilding
NS,2.02402E+13,$22.45 ,2/6/2024,7.07%,,1/25/2024,1.6,Natural Gas Distribution
DHF,2.02402E+13,$2.34 ,2/6/2024,7.76%,,1/24/2024,0.18,Finance Companies
SUN,2.02402E+13,$59.57 ,2/6/2024,5.59%,,1/25/2024,3.368,Integrated oil Companies
ET,2.02402E+13,$14.37 ,2/6/2024,8.72%,,1/25/2024,1.26,Natural Gas Distribution
RA,2.02402E+13,$13.15 ,2/6/2024,10.65%,,12/29/2023,1.416,Investment Managers
WTTR,2.02402E+13,$7.82 ,2/6/2024,3.15%,,1/29/2024,0.24,Oilfield Services/Equipment
LEVI,2.02402E+13,$16.73 ,2/6/2024,2.96%,,1/25/2024,0.48,Apparel
HARL,2.02402E+13,$22.00 ,2/6/2024,N/A,,1/24/2024,1.24,N/A
INCZY,2.02402E+13,$1.87 ,2/6/2024,3.18%,,N/A,0.1181,N/A
INCZY,2.02402E+13,$1.87 ,2/6/2024,3.18%,,N/A,0.1181,N/A
BMRC,2.02402E+13,$18.91 ,2/7/2024,5.29%,,1/25/2024,1,Major Banks
CATC,2.02402E+13,$67.83 ,2/7/2024,3.95%,,1/29/2024,2.68,Major Banks
DCOMP,2.02402E+13,$18.00 ,2/7/2024,7.64%,,1/25/2024,1.375,Major Banks
FSBW,2.02402E+13,$36.30 ,2/7/2024,2.75%,,1/24/2024,1,Banks
HTBK,2.02402E+13,$8.63 ,2/7/2024,6.03%,,1/25/2024,0.52,Major Banks
HFWA,2.02402E+13,$19.12 ,2/7/2024,4.60%,,1/24/2024,0.88,Banks
MGYR,2.02402E+13,$11.33 ,2/7/2024,1.41%,,1/25/2024,0.16,Savings Institutions
MAIN,2.02402E+13,$44.96 ,2/7/2024,6.35%,,11/1/2023,2.82,Finance/Investors Services
OPBK,2.02402E+13,$10.78 ,2/7/2024,4.45%,,1/25/2024,0.48,Major Banks
PGC,2.02402E+13,$27.16 ,2/7/2024,0.74%,,12/19/2023,0.2,Commercial Banks
STBA,2.02402E+13,$32.47 ,2/7/2024,4.07%,,1/24/2024,1.32,Major Banks
SSBI,2.02402E+13,$11.10 ,2/7/2024,4.32%,,1/29/2024,0.48,Major Banks
WTFC,2.02402E+13,$93.72 ,2/7/2024,1.71%,,1/25/2024,1.6,Major Banks
KBH,2.02402E+13,$60.82 ,2/7/2024,1.34%,,1/18/2024,0.8,Homebuilding
MAIN,2.02402E+13,$44.96 ,2/7/2024,6.35%,,11/1/2023,2.88,Finance/Investors Services
STZ,2.02402E+13,$252.68 ,2/7/2024,1.42%,,1/4/2024,3.56,Beverages (Production/Distribution)
ADM,2.02402E+13,$56.76 ,2/7/2024,3.23%,,1/25/2024,2,Packaged Foods
FHI,2.02402E+13,$35.05 ,2/7/2024,3.20%,,1/25/2024,1.12,Investment Managers
RMD,2.02402E+13,$193.66 ,2/7/2024,1%,,1/24/2024,1.92,Medical/Dental Instruments
GLP,2.02402E+13,$45.65 ,2/7/2024,5.91%,,1/24/2024,2.8,Oil Refining/Marketing
AWK,2.02402E+13,$125.24 ,2/7/2024,2.29%,,12/6/2023,2.83,Water Supply
MATX,2.02402E+13,$111.07 ,2/7/2024,1.13%,,1/25/2024,1.28,Marine Transportation
HESM,2.02402E+13,$34.18 ,2/7/2024,7.22%,,1/29/2024,2.5372,Oil & Gas Production
DCF,2.02402E+13,$8.51 ,2/7/2024,4.99%,,1/25/2024,0.42,Finance/Investors Services
NIDB,2.02402E+13,$18.25 ,2/7/2024,N/A,,1/25/2024,0.68,N/A
SCZC,2.02402E+13,$29.94 ,2/7/2024,2.14%,,1/18/2024,0.68,N/A
GCHOY,2.02402E+13,$11.69 ,2/7/2024,2.40%,,N/A,0.2595,N/A
OFED,2.02402E+13,$13.90 ,2/7/2024,2.88%,,1/25/2024,0.4,N/A
HMLPF,2.02402E+13,$14.25 ,2/7/2024,15.19%,,1/11/2024,2.1875,N/A
GMLPF,2.02402E+13,$13.50 ,2/7/2024,16.31%,,1/24/2024,2.1875,N/A
AEP,2.02402E+13,$79.69 ,2/8/2024,4.42%,,1/19/2024,3.52,Electric Utilities: Central
ARTNA,2.02402E+13,$36.98 ,2/8/2024,3.13%,,1/29/2024,1.1588,Water Supply
BFIN,2.02402E+13,$10.37 ,2/8/2024,3.86%,,1/25/2024,0.4,Savings Institutions
BRKL,2.02402E+13,$10.54 ,2/8/2024,5.12%,,1/24/2024,0.54,Savings Institutions
CZWI,2.02402E+13,$12.29 ,2/8/2024,N/A,,1/25/2024,0.29,Savings Institutions
CMCO,2.02402E+13,$39.50 ,2/8/2024,0.71%,,1/22/2024,0.28,Construction/Ag Equipment/Trucks
CWBC,2.02402E+13,$14.85 ,2/8/2024,2.15%,,1/25/2024,0.32,Major Banks
DALN,2.02402E+13,$4.59 ,2/8/2024,13.94%,,12/7/2023,0.64,Newspapers/Magazines
EBMT,2.02402E+13,$14.24 ,2/8/2024,3.93%,,1/18/2024,0.56,Major Banks
EBTC,2.02402E+13,$28.73 ,2/8/2024,3.20%,,1/16/2024,0.92,Major Banks
FATBP,2.02402E+13,$14.74 ,2/8/2024,13.99%,,1/9/2024,2.0625,Restaurants
FRBA,2.02402E+13,$13.57 ,2/8/2024,1.77%,,2/3/2024,0.24,Major Banks
FCBC,2.02402E+13,$34.62 ,2/8/2024,3.35%,,1/23/2024,1.16,Major Banks
FIBK,2.02402E+13,$26.43 ,2/8/2024,7.11%,,1/26/2024,1.88,Major Banks
FNWB,2.02402E+13,$14.35 ,2/8/2024,1.95%,,1/23/2024,0.28,Banks
GABC,2.02402E+13,$32.49 ,2/8/2024,3.08%,,1/25/2024,1,Major Banks
HOPE,2.02402E+13,$10.93 ,2/8/2024,5.12%,,1/30/2024,0.56,Major Banks
JBHT,2.02402E+13,$201.77 ,2/8/2024,0.83%,,1/18/2024,1.68,Trucking Freight/Courier Services
MPB,2.02402E+13,$21.60 ,2/8/2024,3.70%,,1/24/2024,0.8,Major Banks
NXST,2.02402E+13,$178.50 ,2/8/2024,3.03%,,1/25/2024,5.4,Broadcasting
PPBI,2.02402E+13,$25.18 ,2/8/2024,5.24%,,1/27/2024,1.32,Major Banks
PKOH,2.02402E+13,$25.48 ,2/8/2024,1.96%,,1/26/2024,0.5,Industrial Specialties
PCB,2.02402E+13,$16.95 ,2/8/2024,4.25%,,1/25/2024,0.72,Major Banks
PFC,2.02402E+13,$20.77 ,2/8/2024,5.97%,,1/23/2024,1.24,Major Banks
FRST,2.02402E+13,$12.82 ,2/8/2024,3.12%,,1/25/2024,0.4,Major Banks
BPRN,2.02402E+13,$32.04 ,2/8/2024,3.75%,,1/24/2024,1.2,Major Banks
RELL,2.02402E+13,$9.92 ,2/8/2024,2.42%,,1/9/2024,0.24,Electronic Components
SBFG,2.02402E+13,$15.56 ,2/8/2024,3.47%,,1/17/2024,0.54,Major Banks
SIRI,2.02402E+13,$5.23 ,2/8/2024,2.03%,,1/24/2024,0.1064,Broadcasting
SBUX,2.02402E+13,$93.37 ,2/8/2024,2.44%,,11/13/2023,2.28,Restaurants
TBNK,2.02402E+13,$10.38 ,2/8/2024,1.93%,,1/26/2024,0.2,Savings Institutions
TSBK,2.02402E+13,$27.92 ,2/8/2024,3.30%,,1/22/2024,0.92,Banks
VBTX,2.02402E+13,$20.40 ,2/8/2024,3.92%,,1/23/2024,0.8,Major Banks
WSFS,2.02402E+13,$43.66 ,2/8/2024,1.37%,,1/18/2024,0.6,Major Banks
TMP,2.02402E+13,$49.00 ,2/8/2024,4.94%,,1/26/2024,2.4,Major Banks
PH,2.02402E+13,$500.18 ,2/8/2024,1.16%,,1/25/2024,5.92,Metal Fabrications
IBM,2.02402E+13,$186.90 ,2/8/2024,3.57%,,1/30/2024,6.64,Computer Manufacturing
PBI,2.02402E+13,$4.15 ,2/8/2024,4.93%,,2/1/2024,0.2,Office Equipment/Supplies/Services
RBA,2.02402E+13,$64.85 ,2/8/2024,1.68%,,1/19/2024,1.08,N/A
TFC,2.02402E+13,$36.50 ,2/8/2024,5.65%,,1/23/2024,2.08,Major Banks
WTRG,2.02402E+13,$36.61 ,2/8/2024,3.40%,,12/12/2023,1.2284,Water Supply
SSB,2.02402E+13,$81.04 ,2/8/2024,2.57%,,1/24/2024,2.08,Major Banks
BRW,2.02402E+13,$7.55 ,2/8/2024,12.90%,,2/1/2024,1.02,"Trusts, Except Educational, Religious, and Charitable"
ETR,2.02402E+13,$101.99 ,2/8/2024,4.49%,,1/26/2024,4.52,Electric Utilities: Central
V,2.02402E+13,$277.05 ,2/8/2024,0.75%,,1/25/2024,2.08,Business Services
BFH,2.02402E+13,$36.33 ,2/8/2024,2.37%,,1/25/2024,0.84,Business Services
FCF,2.02402E+13,$13.62 ,2/8/2024,3.69%,,1/30/2024,0.5,Major Banks
PEO,2.02402E+13,$20.50 ,2/8/2024,20.43%,,1/18/2024,0.4,Finance/Investors Services
AUB,2.02402E+13,$34.03 ,2/8/2024,3.74%,,1/26/2024,1.28,Major Banks
HXL,2.02402E+13,$67.48 ,2/8/2024,0.73%,,1/24/2024,0.6,Major Chemicals
OPY,2.02402E+13,$38.51 ,2/8/2024,1.55%,,1/26/2024,0.6,Investment Bankers/Brokers/Service
ADX,2.02402E+13,$18.35 ,2/8/2024,24.85%,,1/18/2024,0.2,Investment Managers
MPX,2.02402E+13,$10.60 ,2/8/2024,5.34%,,1/25/2024,0.56,Marine Transportation
RES,2.02402E+13,$7.26 ,2/8/2024,2.27%,,1/25/2024,0.16,Oilfield Services/Equipment
PFS,2.02402E+13,$16.26 ,2/8/2024,5.96%,,1/25/2024,0.96,Savings Institutions
SABA,2.02402E+13,$3.85 ,2/8/2024,9.11%,,1/31/2024,0.348,N/A
MOG.A,2.02402E+13,N/A,2/8/2024,0.80%,,1/26/2024,1.12,N/A
MOG.B,2.02402E+13,N/A,2/8/2024,0.81%,,1/26/2024,1.12,Aerospace
COR,2.02402E+13,$236.92 ,2/8/2024,0.87%,,1/31/2024,2.04,Other Pharmaceuticals
AMP,2.02402E+13,$386.02 ,2/8/2024,1.38%,,1/24/2024,5.4,Investment Managers
MWA,2.02402E+13,$13.92 ,2/8/2024,1.84%,,1/25/2024,0.256,Metal Fabrications
SCHW,2.02402E+13,$62.27 ,2/8/2024,1.59%,,1/24/2024,1,Investment Bankers/Brokers/Service
NOMD,2.02402E+13,$18.57 ,2/8/2024,N/A,,1/30/2024,0.15,Packaged Foods
ECC,2.02402E+13,$10.09 ,2/8/2024,16.78%,,11/8/2023,1.68,"Trusts, Except Educational, Religious, and Charitable"
ECC,2.02402E+13,$10.09 ,2/8/2024,16.78%,,11/8/2023,1.68,"Trusts, Except Educational, Religious, and Charitable"
WRK,2.02402E+13,$39.23 ,2/8/2024,3.12%,,1/26/2024,1.21,N/A
REVG,2.02402E+13,$19.47 ,2/8/2024,1.03%,,1/29/2024,0.2,Auto Manufacturing
EIC,2.02402E+13,$15.47 ,2/8/2024,15.50%,,11/8/2023,2.4,Finance/Investors Services
HWM,2.02402E+13,$57.38 ,2/8/2024,0.35%,,1/25/2024,0.2,Metal Fabrications
BNJ,2.02402E+13,$16.24 ,2/8/2024,6.97%,,N/A,1.125,Building operators
ECCC,2.02402E+13,$22.24 ,2/8/2024,7.34%,,11/8/2023,1.625,"Trusts, Except Educational, Religious, and Charitable"
EICA,2.02402E+13,$23.40 ,2/8/2024,5.36%,,11/8/2023,1.25,Finance/Investors Services
ECCF,2.02402E+13,$24.85 ,2/8/2024,N/A,,11/8/2023,1.6876,N/A
EICB,2.02402E+13,$25.01 ,2/8/2024,7.76%,,11/8/2023,1.9375,N/A
CBBI,2.02402E+13,$9.80 ,2/8/2024,3.32%,,1/26/2024,0.32,N/A
CPTP,2.02402E+13,$11.70 ,2/8/2024,2.39%,,1/24/2024,0.28,N/A
HNFSA,2.02402E+13,$65.00 ,2/8/2024,1.69%,,1/19/2024,1.1,N/A
ARTNB,2.02402E+13,$40.00 ,2/8/2024,2.90%,,1/29/2024,1.1588,N/A
WDFN,2.02402E+13,$19.00 ,2/8/2024,5.82%,,1/22/2024,1.16,N/A
CNLHN,2.02402E+13,$31.65 ,2/8/2024,6.16%,,12/19/2023,1.95,N/A
HNFSB,2.02402E+13,$61.72 ,2/8/2024,1.78%,,1/19/2024,1.1,N/A
WSSH,2.02402E+13,$24.25 ,2/8/2024,3.52%,,1/16/2024,0.92,N/A
PFLC,2.02402E+13,$10.85 ,2/8/2024,5.21%,,1/24/2024,0.56,N/A
HYPMY,2.02402E+13,$6.45 ,2/8/2024,N/A,,N/A,0.3668,N/A
CNLHP,2.02402E+13,$36.25 ,2/8/2024,5.96%,,12/19/2023,2.25,N/A
PROM,2.02402E+13,$0.89 ,2/8/2024,N/A,,1/29/2024,0.0138,N/A
PMHG,2.02402E+13,$24.25 ,2/8/2024,0.91%,,1/26/2024,0.25,N/A
MSVB,2.02402E+13,$13.60 ,2/8/2024,1.77%,,1/24/2024,0.24,N/A
TECH,2.02402E+13,$68.54 ,2/9/2024,0.47%,,2/3/2024,0.32,Biotechnology: Biological Products (No Diagnostic Substances)
HTLF,2.02402E+13,$34.62 ,2/9/2024,3.47%,,1/23/2024,1.2,Major Banks
LSTR,2.02402E+13,$191.01 ,2/9/2024,0.69%,,1/23/2024,1.32,Trucking Freight/Courier Services
MRBK,2.02402E+13,$11.45 ,2/9/2024,4.37%,,1/25/2024,0.5,Major Banks
AOS,2.02402E+13,$79.57 ,1/30/2024,1.63%,,1/16/2024,1.28,Consumer Electronics/Appliances
AGNC,2.02402E+13,$9.67 ,1/30/2024,14.89%,,1/10/2024,1.44,Real Estate Investment Trusts
ADC,2.02402E+13,$61.21 ,1/30/2024,4.99%,,1/11/2024,2.964,Real Estate Investment Trusts
LNT,2.02402E+13,$49.84 ,1/30/2024,3.85%,,1/12/2024,1.92,Power Generation
APLE,2.02402E+13,$16.39 ,1/30/2024,5.91%,,1/19/2024,0.96,Real Estate Investment Trusts
ARC,2.02402E+13,$2.99 ,1/30/2024,6.78%,,12/6/2023,0.2,Business Services
AULT^D,2.02402E+13,$22.95 ,1/30/2024,14.26%,,1/18/2024,3.25,N/A
BAC^E,2.02402E+13,$22.57 ,1/30/2024,6.80%,,1/18/2024,1.5311,N/A
CALM,2.02402E+13,$56.10 ,1/30/2024,5.38%,,11/27/2007,3.02,Farming/Seeds/Milling
CFG,2.02402E+13,$31.18 ,1/30/2024,5.24%,,1/17/2024,1.68,Major Banks
CRT,2.02402E+13,$17.87 ,1/30/2024,7.82%,,1/19/2024,1.3839,Oil & Gas Production
CCLP,2.02402E+13,$1.88 ,1/30/2024,2.13%,,1/18/2024,0.04,Oilfield Services/Equipment
DNP,2.02402E+13,$9.06 ,1/30/2024,8.74%,,12/14/2023,0.78,Investment Managers
EFC,2.02402E+13,$12.47 ,1/30/2024,14.61%,,1/8/2024,1.8,Real Estate Investment Trusts
EARN,2.02402E+13,$6.09 ,1/30/2024,15.74%,,1/8/2024,0.96,Real Estate Investment Trusts
ENTG,2.02402E+13,$117.99 ,1/30/2024,0.34%,,1/17/2024,0.4,Plastic Products
EPD,2.02402E+13,$26.80 ,1/30/2024,7.73%,,1/8/2024,2.06,Natural Gas Distribution
EPR,2.02402E+13,$44.09 ,1/30/2024,7.68%,,1/16/2024,3.3,Real Estate Investment Trusts
EQC^D,2.02402E+13,$25.20 ,1/30/2024,6.34%,,1/16/2024,1.625,N/A
FNB^E,2.02402E+13,$24.95 ,1/30/2024,7.27%,,1/12/2024,1.813,N/A
FRMEP,2.02402E+13,$25.56 ,1/30/2024,7.34%,,1/18/2024,1.8752,Major Banks
GEL,2.02402E+13,$11.65 ,1/30/2024,5.26%,,1/10/2024,0.6,Oil Refining/Marketing
AVAL,2.02402E+13,$2.61 ,1/30/2024,8.59%,,9/19/2023,0.2208,Commercial Banks
JPM^D,2.02402E+13,$24.86 ,1/30/2024,5.77%,,1/12/2024,1.4375,N/A
JPM^M,2.02402E+13,$19.80 ,1/30/2024,5.31%,,1/12/2024,1.05,N/A
JPM^K,2.02402E+13,$21.11 ,1/30/2024,5.40%,,1/12/2024,1.1375,N/A
JPM^L,2.02402E+13,$21.48 ,1/30/2024,5.39%,,1/12/2024,1.1563,N/A
JPM^C,2.02402E+13,$25.18 ,1/30/2024,5.95%,,1/12/2024,1.5,N/A
JPM^J,2.02402E+13,$22.46 ,1/30/2024,5.27%,,1/12/2024,1.1875,N/A
KMI,2.02402E+13,$17.03 ,1/30/2024,6.66%,,1/17/2024,1.13,Natural Gas Distribution
LXP^C,2.02402E+13,$46.49 ,1/30/2024,7.07%,,10/31/2023,3.25,N/A
MTR,2.02402E+13,$10.80 ,1/30/2024,2.77%,,1/18/2024,0.3022,Oil & Gas Production
MCBS,2.02402E+13,$24.11 ,1/30/2024,3.32%,,1/17/2024,0.8,Major Banks
MDV,2.02402E+13,$14.70 ,1/30/2024,7.80%,,12/14/2023,1.15,Transportation Services
MS,2.02402E+13,$86.82 ,1/30/2024,3.90%,,1/16/2024,3.4,Investment Bankers/Brokers/Service
NBH,2.02402E+13,$10.35 ,1/30/2024,4.40%,,1/16/2024,0.4529,Finance/Investors Services
NYCB^U,2.02402E+13,$34.25 ,1/30/2024,8.74%,,2/3/2024,3,N/A
NNN,2.02402E+13,$41.33 ,1/30/2024,5.54%,,1/16/2024,2.26,Real Estate Investment Trusts
NTIC,2.02402E+13,$12.99 ,1/30/2024,2.16%,,1/17/2024,0.28,Industrial Specialties
NWN,2.02402E+13,$37.03 ,1/30/2024,5.28%,,1/11/2024,1.95,Oil/Gas Transmission
OCFCP,2.02402E+13,$24.55 ,1/30/2024,7.13%,,1/17/2024,1.75,Major Banks
ORC,2.02402E+13,$8.27 ,1/30/2024,16.78%,,1/10/2024,1.44,Real Estate Investment Trusts
PCG^I,2.02402E+13,$17.79 ,1/30/2024,6.13%,,12/13/2023,1.09,N/A
PCG^H,2.02402E+13,$16.97 ,1/30/2024,6.64%,,12/13/2023,1.125,N/A
PCG^G,2.02402E+13,$17.95 ,1/30/2024,6.67%,,12/13/2023,1.2,N/A
PCG^B,2.02402E+13,$20.35 ,1/30/2024,6.92%,,12/13/2023,1.375,N/A
PCG^D,2.02402E+13,$18.49 ,1/30/2024,6.75%,,12/13/2023,1.25,N/A
PCG^E,2.02402E+13,$18.42 ,1/30/2024,6.79%,,12/13/2023,1.25,N/A
PCG^C,2.02402E+13,$18.90 ,1/30/2024,6.61%,,12/13/2023,1.25,N/A
PCG^A,2.02402E+13,$23.62 ,1/30/2024,6.32%,,12/13/2023,1.5,N/A
PBT,2.02402E+13,$14.14 ,1/30/2024,2.57%,,1/19/2024,0.3724,Oil & Gas Production
PRT,2.02402E+13,$4.51 ,1/30/2024,9.28%,,1/19/2024,0.4147,Oil & Gas Production
PAA,2.02402E+13,$15.49 ,1/30/2024,8.20%,,1/8/2024,1.27,Natural Gas Distribution
PAGP,2.02402E+13,$16.26 ,1/30/2024,7.81%,,1/8/2024,1.27,Oil & Gas Production
SQFTP,2.02402E+13,$15.89 ,1/30/2024,14.75%,,12/18/2023,2.34372,Real Estate Investment Trusts
RBB,2.02402E+13,$17.81 ,1/30/2024,3.59%,,1/18/2024,0.64,Major Banks
SJT,2.02402E+13,$4.80 ,1/30/2024,4.18%,,1/19/2024,0.1952,Oil & Gas Production
SCHL,2.02402E+13,$38.36 ,1/30/2024,2.09%,,12/13/2023,0.8,Books
BSRR,2.02402E+13,$20.20 ,1/30/2024,4.55%,,1/18/2024,0.92,Major Banks
SLG,2.02402E+13,$46.14 ,1/30/2024,6.61%,,1/18/2024,3,Real Estate Investment Trusts
STAG,2.02402E+13,$37.73 ,1/30/2024,3.94%,,1/10/2024,1.48,Real Estate Investment Trusts
SCM,2.02402E+13,$12.98 ,1/30/2024,12.46%,,1/15/2024,1.5996,Finance/Investors Services
GJT,2.02402E+13,$22.14 ,1/30/2024,7.02%,,2/3/2024,1.5552,Investment Bankers/Brokers/Service
SKT,2.02402E+13,$27.15 ,1/30/2024,3.97%,,1/17/2024,1.04,Real Estate Investment Trusts
TRGP,2.02402E+13,$86.04 ,1/30/2024,2.33%,,1/18/2024,2,Natural Gas Distribution
