,Symbol,last_check_time,last_price,dividend_Ex_Date,dividend_yield_Rate,record_Date,announcement_Date,indicated_Annual_Dividend,industry,payment_Date,dividend
778,GPJA,20231212231849,$22.5199,12/28/2023,5.63%,,12/13/2023,1.25,Electric Utilities: Central,,
779,AJXA,20231212231850,$24.81,12/28/2023,7.31%,,12/13/2023,1.8125,Real Estate Investment Trusts,,
780,HTLFP,20231212231852,$24.53,12/28/2023,7.13%,,12/13/2023,1.75,Major Banks,,
781,HUM,20231212231853,$476.61,12/28/2023,0.73%,,10/31/2023,3.54,Medical Specialities,,
782,HBANP,20231212231855,$18.06,12/28/2023,6.23%,,10/18/2023,1.125,Major Banks,,
783,HBANL,20231212231857,$23.38,12/28/2023,7.35%,,10/18/2023,1.719,Major Banks,,
784,ITW,20231212231858,$250.40,12/28/2023,2.22%,,10/26/2023,5.6,Industrial Machinery/Components,,
785,KW,20231212231900,$11.83,12/28/2023,8.14%,,11/01/2023,0.96,Real Estate,,
786,LECO,20231212231901,$208.26,12/28/2023,1.23%,,10/17/2023,2.56,Industrial Machinery/Components,,
787,LXP,20231212231903,$9.22,12/28/2023,5.45%,,10/31/2023,0.5,Real Estate Investment Trusts,,
788,LOAN,20231212231904,$4.6599,12/28/2023,9.66%,,11/27/2023,0.45,Real Estate Investment Trusts,,
789,MDV,20231212231906,$15.10,12/28/2023,7.75%,,10/17/2023,1.15,Transportation Services,,
790,MDLZ,20231212231907,$71.75,12/28/2023,2.37%,,12/08/2023,1.7,Packaged Foods,,
791,NRC,20231212231909,$41.55,12/28/2023,1.16%,,11/17/2023,0.48,Biotechnology: Commercial Physical & Biological Resarch,,
792,NEWT,20231212231910,$13.76,12/28/2023,5.23%,,12/11/2023,0.72,Major Banks,,
793,NTR,20231212231911,$54.58,12/28/2023,4.03%,,11/01/2023,2.12,Agricultural Chemicals,,
794,OFG,20231212231913,$35.70,12/28/2023,2.48%,,10/25/2023,0.88,Major Banks,,
795,PK,20231212231914,$15.30,12/28/2023,3.89%,,10/27/2023,0.6,Real Estate Investment Trusts,,
796,SQFTP,20231212231916,$15.60,12/28/2023,15.02%,,10/25/2023,2.34372,Real Estate Investment Trusts,,
797,RRX,20231212231917,$130.47,12/28/2023,1.08%,,10/27/2023,1.4,N/A,,
798,RZC,20231212231919,$26.01,12/28/2023,6.87%,,12/13/2023,1.7812,Life Insurance,,
799,REXR,20231212231921,$52.70,12/28/2023,2.85%,,10/16/2023,1.52,Real Estate Investment Trusts,,
800,SRG^A,20231212231922,$23.85,12/28/2023,7.31%,,10/30/2023,1.75,N/A,,
801,STAG,20231212231924,$36.34,12/28/2023,4%,,10/11/2023,1.47,Real Estate Investment Trusts,,
802,STLD,20231212231925,$114.77,12/28/2023,1.48%,,11/03/2023,1.7,Steel/Iron Ore,,
803,SFB,20231212231927,$20.66,12/28/2023,6.35%,,12/13/2023,1.3,Investment Bankers/Brokers/Service,,
804,KTN,20231212231928,$27.18,12/28/2023,7.57%,,12/13/2023,2.0512,Finance: Consumer Services,,
805,TFII,20231212231930,$115.63,12/28/2023,1.23%,,10/23/2023,1.6,Trucking Freight/Courier Services,,
806,TOWN,20231212231931,$28.55,12/28/2023,3.5%,,11/29/2023,1.0,Major Banks,,
807,VMI,20231212231933,$223.02,12/28/2023,1.09%,,10/31/2023,2.4,Metal Fabrications,,
808,VIASP,20231212231934,$20.1925,12/28/2023,15.04%,,10/18/2023,3.03688,Power Generation,,
809,VOXR,20231212231936,$2.07,12/28/2023,2.13%,,11/08/2023,0.044,Precious Metals,,
810,WAFDP,20231212231937,$14.53,12/28/2023,8.39%,,11/14/2023,1.21875,Major Banks,,
811,WBS^G,20231212231939,$21.41,12/28/2023,7.53%,,10/24/2023,1.625,N/A,,
812,WTW,20231212231940,$244.79,12/28/2023,1.37%,,12/04/2023,3.36,Specialty Insurers,,
813,WTFCP,20231212231941,$24.5187,12/28/2023,7.01%,,10/26/2023,1.71876,Major Banks,,
814,WTFCM,20231212231943,$22.29,12/28/2023,7.36%,,10/26/2023,1.64,Major Banks,,
815,XRX,20231212231945,$15.17,12/28/2023,6.59%,,10/19/2023,1.0,Computer peripheral equipment,,
816,YORW,20231212232035,$38.50,12/28/2023,2.11%,,11/20/2023,0.8108,Water Supply,,
817,FAX,20231212232037,$2.73,12/28/2023,12%,,12/11/2023,0.33,Investment Managers,,
818,AEF,20231212232038,$4.87,12/28/2023,8.15%,,12/11/2023,0.36,Finance/Investors Services,,
819,NHC,20231212232040,$89.17,12/28/2023,2.61%,,11/02/2023,2.36,Hospital/Nursing Management,,
820,FCO,20231212232041,$6.40,12/28/2023,13.17%,,12/11/2023,0.84,Investment Managers,,
821,VFL,20231212232042,$9.70,12/28/2023,4.04%,,12/11/2023,0.39,Finance/Investors Services,,
822,TFII,20231212232044,$115.63,12/28/2023,1.23%,,10/23/2023,1.6,Trucking Freight/Courier Services,,
823,AQN,20231212232045,$6.08,12/28/2023,7.22%,,11/10/2023,0.434,Electric Utilities: Central,,
824,CTS,20231212232047,$41.31,12/28/2023,0.4%,,11/03/2023,0.16,Electrical Products,,
825,DE,20231212232048,$361.03,12/28/2023,1.5%,,12/06/2023,5.88,Industrial Machinery/Components,,
826,NFG,20231212232050,$50.84,12/28/2023,3.98%,,12/07/2023,1.98,Oil & Gas Production,,
827,PCG,20231212232051,$17.63,12/28/2023,N/A,,11/28/2023,0.04,Power Generation,,
828,DDS,20231212232053,$380.65,12/28/2023,0.27%,,11/16/2023,1.0,Department/Specialty Retail Stores,,
829,EGP,20231212232054,$174.59,12/28/2023,2.88%,,12/08/2023,5.08,Real Estate Investment Trusts,,
830,MKC,20231212232056,$67.85,12/28/2023,2.3%,,11/28/2023,1.68,Packaged Foods,,
831,VMI,20231212232057,$223.02,12/28/2023,1.09%,,10/31/2023,2.4,Metal Fabrications,,
832,ITW,20231212232059,$250.40,12/28/2023,2.22%,,10/26/2023,5.6,Industrial Machinery/Components,,
833,RRX,20231212232100,$130.47,12/28/2023,1.08%,,10/27/2023,1.4,N/A,,
834,DHR,20231212232101,$221.35,12/28/2023,0.49%,,12/05/2023,0.96,Industrial Machinery/Components,,
835,SYK,20231212232103,$293.03,12/28/2023,1.02%,,12/05/2023,3.2,Medical/Dental Instruments,,
836,OFG,20231212232104,$35.70,12/28/2023,2.48%,,10/25/2023,0.88,Major Banks,,
837,NHI,20231212232106,$55.25,12/28/2023,6.54%,,11/07/2023,3.6,Real Estate Investment Trusts,,
838,TTE,20231212232108,$66.53,12/28/2023,4.86%,,11/28/2023,3.2369,Oil & Gas Production,,
839,CDP,20231212232109,$24.45,12/28/2023,4.64%,,11/09/2023,1.14,Real Estate Investment Trusts,,
840,ELS,20231212232111,$71.04,12/28/2023,2.53%,,10/24/2023,1.79,Real Estate Investment Trusts,,
841,HUM,20231212232112,$476.61,12/28/2023,0.73%,,10/31/2023,3.54,Medical Specialities,,
842,AKR,20231212232114,$15.83,12/28/2023,4.58%,,11/02/2023,0.72,Real Estate Investment Trusts,,
843,LXP,20231212232115,$9.22,12/28/2023,5.45%,,10/31/2023,0.52,Real Estate Investment Trusts,,
844,SUI,20231212232117,$128.76,12/28/2023,2.91%,,12/01/2023,3.72,Real Estate Investment Trusts,,
845,AVB,20231212232118,$175.41,12/28/2023,3.78%,,11/16/2023,6.6,Real Estate Investment Trusts,,
846,FR,20231212232120,$49.86,12/28/2023,2.56%,,11/01/2023,1.28,Real Estate Investment Trusts,,
847,KRC,20231212232121,$38.17,12/28/2023,5.75%,,12/06/2023,2.16,Real Estate Investment Trusts,,
848,ARE,20231212232123,$119.44,12/28/2023,4.24%,,12/04/2023,5.08,Real Estate Investment Trusts,,
849,SLG,20231212232124,$42.19,12/28/2023,7.93%,,12/04/2023,3.0,Real Estate Investment Trusts,,
850,RHP,20231212232126,$105.89,12/28/2023,3.74%,,12/08/2023,4.4,Real Estate Investment Trusts,,
851,NLY,20231212232127,$18.30,12/28/2023,14.15%,,12/07/2023,2.6,Real Estate Investment Trusts,,
852,CSR,20231212232129,$53.97,12/28/2023,5.38%,,12/01/2023,2.92,Real Estate Investment Trusts,,
853,WPC,20231212232130,$62.85,12/28/2023,N/A,,12/07/2023,3.44,Real Estate Investment Trusts,,
854,OBDC,20231212232132,$14.87,12/28/2023,9.52%,,11/08/2023,1.4,Diversified Financial Services,,
855,LII,20231212232133,$429.05,12/28/2023,1.02%,,12/08/2023,4.4,Industrial Machinery/Components,,
856,AXS,20231212232135,$55.34,12/28/2023,3.15%,,12/07/2023,1.76,Property-Casualty Insurers,,
857,SHO,20231212232136,$10.38,12/28/2023,2.68%,,12/06/2023,0.28,Real Estate Investment Trusts,,
858,SHO,20231212232137,$10.38,12/28/2023,2.68%,,12/06/2023,0.28,Real Estate Investment Trusts,,
859,DRH,20231212232139,$8.75,12/28/2023,1.36%,,12/01/2023,0.12,Real Estate Investment Trusts,,
860,FPI,20231212232141,$12.54,12/28/2023,1.91%,,12/12/2023,0.24,Real Estate Investment Trusts,,
861,PRIM,20231212232142,$32.21,12/28/2023,0.74%,,11/07/2023,0.24,"Water, Sewer, Pipeline, Comm & Power Line Construction",,
862,AWP,20231212232144,$3.68,12/28/2023,13.01%,,12/11/2023,0.48,"Trusts, Except Educational, Religious, and Charitable",,
863,BGS,20231212232145,$10.23,12/28/2023,7.41%,,11/13/2023,0.76,Packaged Foods,,
864,KTN,20231212232147,$27.18,12/28/2023,7.57%,,N/A,2.0512,Finance: Consumer Services,,
865,HASI,20231212232148,$25.50,12/28/2023,6.14%,,11/02/2023,1.58,Real Estate Investment Trusts,,
866,STAG,20231212232150,$36.34,12/28/2023,4%,,10/11/2023,1.47,Real Estate Investment Trusts,,
867,KW,20231212232240,$11.83,12/28/2023,8.14%,,11/01/2023,0.96,Real Estate,,
868,BSL,20231212232242,$13.11,12/28/2023,10.85%,,12/11/2023,1.3126,"Trusts, Except Educational, Religious, and Charitable",,
869,PMT,20231212232243,$14.44,12/28/2023,10.97%,,12/06/2023,1.6,Real Estate Investment Trusts,,
870,CLDT,20231212232245,$10.39,12/28/2023,2.65%,,12/06/2023,0.28,Real Estate Investment Trusts,,
871,TCN,20231212232246,$7.90,12/28/2023,2.92%,,11/07/2023,0.232,N/A,,
872,ACP,20231212232248,$6.47,12/28/2023,18.38%,,12/11/2023,1.2,Investment Managers,,
873,BGX,20231212232249,$11.50,12/28/2023,11.67%,,12/11/2023,1.236,"Trusts, Except Educational, Religious, and Charitable",,
874,ACRE,20231212232251,$10.37,12/28/2023,12.72%,,11/03/2023,1.32,Real Estate Investment Trusts,,
875,BGB,20231212232252,$11.07,12/28/2023,11.01%,,12/11/2023,1.1086,"Trusts, Except Educational, Religious, and Charitable",,
876,NSS,20231212232254,$26.90,12/28/2023,11.49%,,N/A,3.1662,Natural Gas Distribution,,
877,EARN,20231212232255,$6.10,12/28/2023,15.74%,,12/07/2023,0.96,Real Estate Investment Trusts,,
878,REXR,20231212232257,$52.70,12/28/2023,2.85%,,10/16/2023,1.52,Real Estate Investment Trusts,,
879,IRT,20231212232258,$14.42,12/28/2023,4.42%,,12/11/2023,0.64,Real Estate Investment Trusts,,
880,CHMI,20231212232300,$4.00,12/28/2023,15.11%,,12/08/2023,0.6,Real Estate Investment Trusts,,
881,BHR,20231212232301,$2.25,12/28/2023,8.66%,,10/10/2023,0.2,Real Estate Investment Trusts,,
882,TGLS,20231212232302,$39.72,12/28/2023,0.91%,,12/11/2023,0.36,Electronic Components,,
883,AOD,20231212232304,$7.85,12/28/2023,8.79%,,12/11/2023,0.69,Investment Managers,,
884,AGD,20231212232305,$9.19,12/28/2023,8.5%,,12/11/2023,0.78,"Trusts, Except Educational, Religious, and Charitable",,
885,DBRG,20231212232307,$16.87,12/28/2023,0.23%,,10/27/2023,0.04,Real Estate Investment Trusts,,
886,THQ,20231212232308,$17.69,12/28/2023,7.62%,,12/11/2023,1.35,Finance Companies,,
887,XHR,20231212232310,$12.74,12/28/2023,3.11%,,11/17/2023,0.4,Hotels/Resorts,,
888,CIM,20231212232311,$4.95,12/28/2023,14.52%,,11/02/2023,0.44,Real Estate Investment Trusts,,
889,GSBD,20231212232313,$14.83,12/28/2023,12.08%,,11/07/2023,1.8,Investment Managers,,
890,THW,20231212232314,$11.78,12/28/2023,11.89%,,12/11/2023,1.4004,Finance Companies,,
891,FCPT,20231212232316,$24.34,12/28/2023,5.6%,,11/10/2023,1.38,Real Estate Investment Trusts,,
892,ENO,20231212232317,$22.18,12/28/2023,6.19%,,N/A,1.375,Power Generation,,
893,EMP,20231212232318,$22.04,12/28/2023,5.55%,,N/A,1.225,N/A,,
894,PK,20231212232320,$15.30,12/28/2023,3.89%,,10/27/2023,3.72,Real Estate Investment Trusts,,
895,PK,20231212232321,$15.30,12/28/2023,3.89%,,11/30/2023,3.72,Real Estate Investment Trusts,,
896,AJXA,20231212232323,$24.81,12/28/2023,7.31%,,N/A,1.8125,Real Estate Investment Trusts,,
897,GPJA,20231212232324,$22.5199,12/28/2023,5.63%,,N/A,1.25,Electric Utilities: Central,,
898,SFB,20231212232326,$20.66,12/28/2023,6.35%,,N/A,1.3,Investment Bankers/Brokers/Service,,
899,NTR,20231212232327,$54.58,12/28/2023,4.03%,,11/01/2023,2.12,Agricultural Chemicals,,
900,EPRT,20231212232328,$24.44,12/28/2023,4.54%,,12/04/2023,1.14,Real Estate Investment Trusts,,
901,BCSF,20231212232330,$15.26,12/28/2023,10.97%,,11/06/2023,1.68,Finance/Investors Services,,
902,PKST,20231212232331,$17.45,12/28/2023,5.1%,,11/09/2023,0.9,Real Estate Investment Trusts,,
903,MGR,20231212232333,$20.98,12/28/2023,7.03%,,N/A,1.4688,Investment Managers,,
904,ASGI,20231212232334,$17.30,12/28/2023,8.27%,,12/11/2023,1.44,Investment Managers,,
905,MGRB,20231212232336,$17.29,12/28/2023,6.86%,,N/A,1.1875,Investment Managers,,
906,DTB,20231212232337,$19.93,12/28/2023,5.44%,,N/A,1.0938,Electric Utilities: Central,,
907,AIZN,20231212232339,$19.97,12/28/2023,6.65%,,N/A,1.3125,Property-Casualty Insurers,,
908,BNL,20231212232340,$16.50,12/28/2023,6.82%,,10/26/2023,1.14,Real Estate Investment Trusts,,
909,CMSC,20231212232342,$24.30,12/28/2023,6.05%,,N/A,1.4688,Power Generation,,
910,MGRD,20231212232344,$16.09,12/28/2023,6.49%,,N/A,1.05,Investment Managers,,
911,CION,20231212232345,$10.72,12/28/2023,12.76%,,8/07/2023,1.36,Finance/Investors Services,,
912,BXSL,20231212232346,$27.87,12/28/2023,10.99%,,11/08/2023,3.08,"Trusts, Except Educational, Religious, and Charitable",,
913,ONL,20231212232348,$5.55,12/28/2023,7.33%,,11/09/2023,0.4,Real Estate Investment Trusts,,
914,MDV,20231212232349,$15.10,12/28/2023,7.75%,,10/17/2023,1.15,Transportation Services,,
915,ESAB,20231212232351,$82.53,12/28/2023,0.29%,,12/06/2023,0.24,Office Equipment/Supplies/Services,,
916,RZC,20231212232352,$26.01,12/28/2023,6.87%,,N/A,1.7812,Life Insurance,,
917,ORBT,20231212232354,$4.40,12/28/2023,0.91%,,12/07/2023,0.04,N/A,,
918,TVNB,20231212232445,$55.00,12/28/2023,N/A,,12/07/2023,0.7,N/A,,
919,MBDC,20231212232446,$35.00,12/28/2023,0.43%,,11/27/2023,0.15,N/A,,
920,FBTT,20231212232448,$15.75,12/28/2023,5.08%,,11/16/2023,0.84,N/A,,
921,SROYF,20231212232449,$0.9734,12/28/2023,5.14%,,12/07/2023,0.05,N/A,,
922,VOXCF,20231212232451,$2.192,12/28/2023,2.01%,,11/08/2023,0.044,N/A,,
923,UNTC,20231212232452,$64.81,12/28/2023,15.53%,,12/07/2023,10.0,N/A,,
924,DPMLF,20231212232454,$6.91,12/28/2023,2.35%,,11/07/2023,0.16,N/A,,
925,SQCF,20231212232456,$10.85,12/28/2023,8.85%,,11/16/2023,0.96,N/A,,
926,ASCN,20231212232457,$71.60,12/28/2023,3.07%,,11/28/2023,3.0,N/A,,
927,PNMXO,20231212232459,$85.00,12/28/2023,5.39%,,12/05/2023,4.58,N/A,,
928,SCBS,20231212232500,$14.76,12/28/2023,2.54%,,12/07/2023,0.3752,N/A,,
929,RAFI,20231212232502,$4.40,12/28/2023,6.82%,,12/12/2023,0.3,N/A,,
930,LGFRY,20231212232503,$15.65,12/28/2023,13.63%,,N/A,0.7785,N/A,,
931,USBOL,20231212232505,$23.00,12/28/2023,4.89%,,12/12/2023,1.125,N/A,,
932,MSSXL,20231212232506,$26.09,12/28/2023,6.23%,,11/15/2023,1.625,N/A,,
933,HBANL,20231212232508,$23.38,12/28/2023,7.35%,,10/20/2023,2.464,Major Banks,,
934,ELEZY,20231212232509,$10.5825,12/28/2023,12.2%,,N/A,0.386,N/A,,
935,BNH,20231212232511,$15.68,12/29/2023,7.37%,,12/12/2023,1.1562,Building operators,,
936,CWCO,20231212232513,$34.95,12/29/2023,1.09%,,11/15/2023,0.38,Water Supply,,
937,EHC,20231212232514,$65.63,12/29/2023,0.91%,,10/19/2023,0.6,Hospital/Nursing Management,,
938,FPI,20231212232516,$12.54,12/29/2023,1.91%,,10/25/2023,0.24,Real Estate Investment Trusts,,
939,THFF,20231212232517,$40.58,12/29/2023,2.66%,,11/21/2023,1.08,Major Banks,,
940,HIFS,20231212232519,$174.89,12/29/2023,1.44%,,11/20/2023,2.52,Major Banks,,
941,HURC,20231212232520,$20.42,12/29/2023,3.13%,,11/10/2023,0.64,Industrial Machinery/Components,,
942,KIM^L,20231212232522,$22.92,12/29/2023,5.56%,,10/26/2023,1.2812,N/A,,
943,KIM^M,20231212232523,$23.15,12/29/2023,5.64%,,10/26/2023,1.3125,N/A,,
944,RSG,20231212232525,$162.44,12/29/2023,1.3%,,10/25/2023,176.3189,Environmental Services,,
945,WERN,20231212232526,$40.78,12/29/2023,1.37%,,11/06/2023,0.56,Trucking Freight/Courier Services,,
946,WWW,20231212232528,$9.03,12/29/2023,4.44%,,11/01/2023,0.4,Shoe Manufacturing,,
947,APD,20231212232529,$264.56,12/29/2023,2.62%,,11/15/2023,7.0,Major Chemicals,,
948,WWW,20231212232530,$9.03,12/29/2023,4.44%,,11/01/2023,0.4,Shoe Manufacturing,,
949,RJF,20231212232532,$108.04,12/29/2023,1.53%,,11/30/2023,1.8,Investment Bankers/Brokers/Service,,
950,CAH,20231212232534,$106.97,12/29/2023,1.86%,,11/14/2023,2.0024,Other Pharmaceuticals,,
951,ESS,20231212232536,$227.07,12/29/2023,4.06%,,12/08/2023,9.24,Real Estate Investment Trusts,,
952,CHH,20231212232538,$113.81,12/29/2023,1.03%,,12/07/2023,1.15,Hotels/Resorts,,
953,PWR,20231212232540,$201.76,12/29/2023,0.16%,,12/06/2023,0.36,Engineering & Construction,,
954,RSG,20231212232541,$162.44,12/29/2023,1.3%,,10/25/2023,2.14,Environmental Services,,
955,VTR,20231212232543,$46.92,12/29/2023,3.85%,,12/05/2023,1.8,Real Estate Investment Trusts,,
956,A,20231212232545,$128.97,12/29/2023,0.7%,,11/15/2023,0.944,Biotechnology: Laboratory Analytical Instruments,,
957,CUBE,20231212232547,$41.97,12/29/2023,4.68%,,12/07/2023,2.04,Real Estate Investment Trusts,,
958,FPI,20231212232548,$12.54,12/29/2023,1.91%,,10/25/2023,0.24,Real Estate Investment Trusts,,
959,EHC,20231212232550,$65.63,12/29/2023,0.91%,,10/19/2023,0.6,Hospital/Nursing Management,,
960,TSQ,20231212232551,$10.01,12/29/2023,7.48%,,11/09/2023,0.75,Advertising,,
961,BNH,20231212232553,$15.68,12/29/2023,7.37%,,N/A,1.1562,Building operators,,
962,FRT,20231212232554,$99.32,12/29/2023,4.39%,,11/02/2023,4.36,Real Estate Investment Trusts,,
963,BRX,20231212232556,$22.85,1/02/2024,4.59%,,10/30/2023,1.09,Real Estate Investment Trusts,,
964,CMCSA,20231212232558,$42.66,1/02/2024,2.72%,,10/03/2023,1.16,Cable & Other Pay Television Services,,
965,FEI           ,20231212232559,$42.66,1/02/2024,2.72%,,10/23/2023,0.6,Cable & Other Pay Television Services,,
966,FPL,20231212232600,$6.76,1/02/2024,6.7%,,10/23/2023,0.45,"Trusts, Except Educational, Religious, and Charitable",,
967,GPS,20231212232602,$21.93,1/02/2024,2.82%,,11/07/2023,0.6,Clothing/Shoe/Accessory Stores,,
968,FEI,20231212232603,$8.58,1/02/2024,7.08%,,10/23/2023,0.6,Finance/Investors Services,,
969,BRX,20231212232654,$22.85,1/02/2024,4.59%,,10/30/2023,1.09,Real Estate Investment Trusts,,
970,FPL,20231212232656,$6.76,1/02/2024,6.7%,,10/23/2023,0.45,"Trusts, Except Educational, Religious, and Charitable",,
971,CSCO,20231212232657,$49.39,1/03/2024,3.16%,,11/15/2023,1.56,Computer Communications Equipment,,
972,SSD,20231212232659,$181.75,1/03/2024,0.59%,,10/23/2023,1.08,Industrial Machinery/Components,,
973,BDN,20231212232700,$4.92,1/03/2024,12.42%,,12/05/2023,0.6,Real Estate Investment Trusts,,
974,ESE,20231212232702,$107.63,1/03/2024,0.29%,,11/16/2023,0.32,Telecommunications Equipment,,
975,WNC,20231212232703,$25.07,1/03/2024,1.29%,,11/30/2023,0.32,Construction/Ag Equipment/Trucks,,
976,KAI,20231212232705,$268.66,1/03/2024,0.43%,,11/16/2023,1.16,Industrial Machinery/Components,,
977,SSD,20231212232706,$181.75,1/03/2024,0.59%,,10/23/2023,1.08,Industrial Machinery/Components,,
978,ACM,20231212232708,$91.59,1/03/2024,0.78%,,11/13/2023,0.88,Military/Government/Technical,,
979,CPB,20231212232709,$43.83,1/03/2024,3.33%,,11/29/2023,1.48,Packaged Foods,,
980,WSR,20231212232711,$11.63,1/03/2024,4.12%,,12/05/2023,0.48,Real Estate Investment Trusts,,
981,TSE,20231212232713,$6.48,1/03/2024,0.67%,,11/16/2023,0.04,Major Chemicals,,
982,EXPGF,20231212232714,$39.25,1/03/2024,1.92%,,N/A,0.36,N/A,,
983,RDEIY,20231212232716,$8.18,1/03/2024,6.8%,,N/A,0.4888,N/A,,
984,EKIVY,20231212232718,$5.65,1/03/2024,N/A,,N/A,0.1028,N/A,,
